id_place,id_empleado,id_contrato,provincia,nombre,puesto,nacionalidad,fecha_in,fecha_out,fecha_end,jornada,motivo_baja,genero,fecha_nacimiento,email,nombre_contrato,work_place,supervisor,jefe,estado,edad,dias_empresa,años_empresa,tramo_empresa,tramo_edad,horas_contrato
51,370009.0,401,LA RIOJA,Gwendolyn Owen,Holiday representative,ESPAÑA,2018-10-08,2018-10-24,2019-01-07,100.0,Otros,Mujer,1983-11-02,,CONTRATO TEMPORAL,Lake Nicholasshire,Greg Stanley,James Moran,Salida,40.0,89,0.0,HASTA 3 MESES,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
214,370010.0,501,LA RIOJA,Mrs. Stephanie Knight DVM,Designer graphic,ESPAÑA,2018-09-08,2018-10-07,2018-12-07,90.0,Otros,Mujer,1990-07-26,beverlygonzalez@empresa.com,CONTRATO TEMPORAL,,,,Salida,33.0,89,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
51,370017.0,401,LA RIOJA,Kaitlyn Powell,Holiday representative,ESPAÑA,2018-01-10,2018-05-11,2018-06-25,100.0,Otros,Mujer,1998-10-16,,CONTRATO TEMPORAL,Lake Nicholasshire,Greg Stanley,James Moran,Salida,25.0,165,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
51,370022.0,189,LA RIOJA,Paul Munoz,Holiday representative,ESPAÑA,2016-10-25,2018-02-09,2023-09-17,100.0,Otros,Mujer,1996-06-17,,INDEFINIDO,Lake Nicholasshire,Greg Stanley,James Moran,Salida,27.0,2482,7.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
51,370026.0,189,LA RIOJA,Monique Chase,Holiday representative,ESPAÑA,2016-06-23,2017-09-05,2017-09-22,100.0,Otros,Mujer,1992-08-26,,INDEFINIDO,Lake Nicholasshire,Greg Stanley,James Moran,Salida,31.0,449,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
51,370028.0,401,LA RIOJA,Connie Thompson,Holiday representative,ESPAÑA,2017-08-31,2017-09-12,2017-11-30,100.0,Otros,Mujer,1995-08-19,,CONTRATO TEMPORAL,Lake Nicholasshire,Greg Stanley,James Moran,Salida,28.0,90,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
32,370029.0,502,LA RIOJA,Jose Olson,Holiday representative,ESPAÑA,2017-02-25,2017-04-23,2017-05-24,100.0,Otros,Mujer,1993-12-29,,CONTRATO TEMPORAL,New Craigville,Greg Stanley,James Moran,Salida,30.0,89,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
137,370031.0,100,SEVILLA,Rebecca Callahan,Holiday representative,ESPAÑA,2016-12-20,2017-01-10,2023-09-17,100.0,Otros,Mujer,1990-01-01,kelsey18@empresa.net,INDEFINIDO,Paulmouth,Laura Gutierrez,Danielle Kim,Salida,34.0,2427,7.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390001.0,100,MADRID,Shannon Christian,Geologist wellsite,ESPAÑA,2013-10-16,2023-09-17,2023-09-17,100.0,Otros,Mujer,1994-02-24,lesliewilkinson@empresa.org,INDEFINIDO,,,,Activo,30.0,3571,10.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390002.0,100,MADRID,Peter Underwood,Scientist research (maths),ESPAÑA,2014-10-21,2019-06-30,2023-09-17,100.0,Otros,Mujer,1993-01-06,eedwards@empresa.org,INDEFINIDO,,,,Salida,31.0,3206,9.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
68,390003.0,100,MADRID,Trevor Miller,Designer graphic,ESPAÑA,2014-08-28,2023-09-17,2023-09-17,62.5,Otros,Mujer,1991-10-08,victoria22@example.com,INDEFINIDO,New Scott,Dominique Hernandez,Catherine Walker MD,Activo,32.0,3259,9.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 20 A 30 HORAS
802,390004.0,100,MADRID,Michelle Andrews,Designer blown glass/stained glass,ESPAÑA,2016-01-11,2023-09-17,2023-09-17,100.0,Otros,Hombre,1987-11-18,yflores@empresa.org,INDEFINIDO,,,,Activo,36.0,2766,8.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
403,390005.0,100,MADRID,Ronald Rodriguez,Designer graphic,ESPAÑA,2022-10-06,2023-09-17,2023-09-17,100.0,Otros,Mujer,1991-12-05,bradysloan@example.com,INDEFINIDO,Christinabury,Dominique Hernandez,Catherine Walker MD,Activo,32.0,341,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
12,390006.0,200,MADRID,Heather Flores,Designer graphic,ESPAÑA,2014-07-18,2023-09-17,2023-09-17,75.0,Otros,Mujer,1994-12-08,hconway@example.com,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Activo,29.0,3299,9.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
47,390007.0,200,MADRID,Laura Kelly,Designer graphic,ESPAÑA,2014-11-27,2021-09-09,2023-09-17,87.5,Baja voluntaria del trabajador,Mujer,1994-12-01,rachelramirez@example.net,INDEFINIDO,Lauriefort,Todd Duarte,Catherine Walker MD,Salida,29.0,3170,9.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390008.0,100,MADRID,John Gardner,Scientist research (maths),ESPAÑA,2014-03-10,2022-09-05,2023-09-17,100.0,Despido del trabajador,Mujer,1991-04-11,qreid@empresa.org,INDEFINIDO,,,,Salida,32.0,3427,9.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
55,390009.0,100,MADRID,Nicholas Barker,Designer graphic,ESPAÑA,2014-08-08,2020-01-25,2023-09-17,100.0,Otros,Mujer,1988-03-12,,INDEFINIDO,Bennettside,Todd Duarte,Catherine Walker MD,Salida,36.0,3279,9.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390010.0,189,MADRID,Brian Rosales,Programmer multimedia,BOLIVIA,2015-03-31,2023-09-17,2023-09-17,100.0,Otros,Mujer,1990-11-09,miranda58@empresa.org,INDEFINIDO,,,,Activo,33.0,3046,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
267,390011.0,189,MADRID,Katherine White,Special effects artist,ESPAÑA,2018-07-06,2023-09-17,2023-09-17,100.0,Otros,Mujer,1997-09-11,mpalmer@empresa.net,INDEFINIDO,Lake Ryan,Todd Duarte,Catherine Walker MD,Activo,26.0,1871,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
116,390012.0,100,MADRID,Jessica Griffin,Theatre manager,ESPAÑA,2015-08-17,2023-09-17,2023-09-17,100.0,Otros,Mujer,1994-01-11,florescarol@empresa.net,INDEFINIDO,Grossfurt,Jessica Hobbs,Catherine Walker MD,Activo,30.0,2910,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
42,390013.0,100,MADRID,Lonnie Lee,Special effects artist,VENEZUELA,2015-12-04,2019-08-11,2023-09-17,100.0,Otros,Mujer,1991-07-07,,INDEFINIDO,South Cameronton,Jessica Hobbs,Catherine Walker MD,Salida,32.0,2803,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390014.0,100,MADRID,Bryan Jackson,Geologist wellsite,ESPAÑA,2013-06-17,2023-09-17,2023-09-17,100.0,Otros,Mujer,1989-11-24,jonescolleen@empresa.com,INDEFINIDO,,,,Activo,34.0,3690,10.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
67,390015.0,100,MADRID,Annette Evans,Designer graphic,ESPAÑA,2015-06-10,2022-07-01,2023-09-17,100.0,Despido del trabajador,Mujer,1994-09-20,rossjean@example.org,INDEFINIDO,New Jessicashire,John Jones,Kelsey Richardson,Salida,29.0,2977,8.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
68,390016.0,100,MADRID,Ashley Fox,Special effects artist,ESPAÑA,2015-09-15,2022-04-24,2023-09-17,100.0,Baja voluntaria del trabajador,Mujer,1994-02-08,hartmangeorge@example.org,INDEFINIDO,New Scott,Dominique Hernandez,Catherine Walker MD,Salida,30.0,2882,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
33,390017.0,109,MADRID,Jessica Wiley,Designer graphic,ESPAÑA,2015-06-20,2019-03-18,2023-09-17,100.0,Baja voluntaria del trabajador,Mujer,1991-10-03,,INDEFINIDO,Jameschester,Dominique Hernandez,Catherine Walker MD,Salida,32.0,2967,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390018.0,109,MADRID,Anna Newton,Energy manager,ESPAÑA,2015-06-15,2023-09-17,2023-09-17,100.0,Otros,Mujer,1991-11-17,moorejessica@empresa.com,INDEFINIDO,,,,Activo,32.0,2972,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
3,390019.0,189,MADRID,Marissa Page,Designer graphic,ESPAÑA,2013-12-06,2019-07-31,2023-09-17,100.0,Despido del trabajador,Mujer,1991-06-04,,INDEFINIDO,Aaronfurt,John Jones,Kelsey Richardson,Salida,32.0,3521,10.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390020.0,100,MADRID,Charles Moreno,Engineer aeronautical,ESPAÑA,2014-04-15,2023-01-31,2023-09-17,100.0,Otros,Mujer,1987-10-05,angela53@empresa.net,INDEFINIDO,,,,Salida,36.0,3392,9.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
178,390021.0,100,MADRID,Jamie Smith,Designer graphic,ESPAÑA,2015-04-13,2023-09-17,2023-09-17,100.0,Otros,Mujer,1993-07-08,lmartin@empresa.net,INDEFINIDO,Savagefort,Jessica Hobbs,Catherine Walker MD,Activo,30.0,3034,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
116,390022.0,200,MADRID,Tracy Howell,Designer graphic,CUBA,2015-09-08,2022-09-06,2023-09-17,63.75,Baja voluntaria del trabajador,Mujer,1994-07-21,blevinstracy@empresa.org,INDEFINIDO,Grossfurt,Jessica Hobbs,Catherine Walker MD,Salida,29.0,2889,8.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
42,390023.0,200,MADRID,Sandra Brown,Designer graphic,VENEZUELA,2015-09-15,2023-09-17,2023-09-17,87.5,Otros,Mujer,1990-10-04,mhamilton@example.com,INDEFINIDO,South Cameronton,Jessica Hobbs,Catherine Walker MD,Activo,33.0,2882,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
2,390024.0,100,MADRID,Chloe Stark,Designer graphic,ESPAÑA,2018-05-28,2019-11-15,2023-09-17,100.0,Otros,Mujer,1993-07-21,,INDEFINIDO,South Rebecca,John Jones,Kelsey Richardson,Salida,30.0,1909,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
148,390025.0,100,MADRID,Edgar Church,Designer graphic,ESPAÑA,2019-07-15,2021-05-10,2023-09-17,100.0,Otros,Mujer,1995-08-04,erik28@example.com,INDEFINIDO,New Carlaside,John Jones,Kelsey Richardson,Salida,28.0,1502,4.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
148,390026.0,100,MADRID,Ashley Rice,Theatre manager,ESPAÑA,2015-07-13,2023-09-17,2023-09-17,90.0,Otros,Mujer,1990-01-01,sydneyanderson@empresa.net,INDEFINIDO,New Carlaside,John Jones,Kelsey Richardson,Activo,34.0,2944,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
116,390027.0,189,MADRID,Samuel Simpson,Designer graphic,ITALIA,2016-08-09,2022-03-27,2023-09-17,100.0,Baja voluntaria del trabajador,Mujer,1998-05-26,andersonmelanie@empresa.net,INDEFINIDO,Grossfurt,Jessica Hobbs,Catherine Walker MD,Salida,25.0,2558,7.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
1,390028.0,502,MADRID,Eric Mercado,Designer graphic,ESPAÑA,2018-11-02,2019-01-20,2019-05-01,62.5,Baja voluntaria del trabajador,Mujer,1992-12-29,,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,31.0,179,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 20 A 30 HORAS
2,390029.0,402,MADRID,Deborah Richardson,Designer graphic,ESPAÑA,2018-03-01,2019-01-31,2019-02-28,100.0,Baja voluntaria del trabajador,Mujer,1993-09-18,,CONTRATO TEMPORAL,South Rebecca,John Jones,Kelsey Richardson,Salida,30.0,356,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390031.0,0,MADRID,Lisa Duke,Holiday representative,ESPAÑA,2014-01-01,2019-12-31,2019-11-30,100.0,Otros,Hombre,1990-01-01,jhernandez@empresa.org,INDEFINIDO,,,,Salida,34.0,2128,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
2,390032.0,510,MADRID,Bailey Calderon,Designer graphic,VENEZUELA,2021-02-10,2021-02-19,2021-02-19,97.5,Otros,Mujer,1990-10-29,tatecurtis@example.com,CONTRATO TEMPORAL,South Rebecca,John Jones,Kelsey Richardson,Salida,33.0,9,0.0,HASTA 3 MESES,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
13,390033.0,200,GUIPUZCOA,Ashley Thomas,Designer graphic,ESPAÑA,2023-01-10,2023-09-17,2023-09-17,90.0,Otros,Mujer,1997-06-01,vsilva@example.net,INDEFINIDO,,,,Activo,26.0,247,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
66,390034.0,401,MADRID,Carla Sparks,Designer graphic,ESPAÑA,2017-11-04,2018-11-03,2018-11-03,100.0,Otros,Mujer,1991-09-30,,CONTRATO TEMPORAL,East Ashley,John Jones,Kelsey Richardson,Salida,32.0,359,1.0,DE 1 A 2 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390035.0,189,MADRID,Brittany Gross,Energy manager,ESPAÑA,2017-03-01,2019-09-20,2023-09-17,75.0,Otros,Mujer,1986-02-17,kristen22@example.net,INDEFINIDO,,,,Salida,38.0,2355,6.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
2,390036.0,501,MADRID,James Allen,Designer graphic,ESPAÑA,2018-09-03,2018-12-14,2018-12-14,55.0,Otros,Mujer,1997-02-06,,CONTRATO TEMPORAL,South Rebecca,John Jones,Kelsey Richardson,Salida,27.0,101,0.0,HASTA 3 MESES,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
4,390037.0,402,MADRID,Jared Mcfarland DDS,Special effects artist,ESPAÑA,2018-10-03,2019-04-02,2019-04-02,100.0,Otros,Mujer,1985-01-03,,CONTRATO TEMPORAL,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,39.0,179,0.0,HASTA 3 MESES,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
4,390038.0,401,MADRID,Connie Hernandez,Designer graphic,VENEZUELA,2017-05-04,2019-02-03,2019-02-03,100.0,Otros,Mujer,1994-06-18,,CONTRATO TEMPORAL,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,29.0,629,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
205,390039.0,189,MADRID,Erica Adams,Designer graphic,ESPAÑA,2017-08-02,2020-03-10,2023-09-17,100.0,Otros,Mujer,1993-01-26,lauren18@empresa.net,INDEFINIDO,,,,Salida,31.0,2205,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
156,390040.0,289,MADRID,Rebecca Pugh,Designer graphic,ESPAÑA,2018-02-07,2021-08-26,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1998-03-11,perezdebra@empresa.org,INDEFINIDO,Port Markfort,Jessica Hobbs,Catherine Walker MD,Salida,26.0,2020,6.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
6,390041.0,289,MADRID,Jeanette Lee,Designer graphic,ESPAÑA,2017-09-13,2019-06-27,2023-09-17,72.5,Otros,Mujer,1998-08-14,,INDEFINIDO,Brownville,John Jones,Kelsey Richardson,Salida,25.0,2164,6.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
202,390043.0,289,MADRID,Jordan Stevens,Designer graphic,VENEZUELA,2018-01-15,2019-05-20,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1987-01-14,kari31@empresa.org,INDEFINIDO,,,,Salida,37.0,2042,6.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390044.0,189,MADRID,Mikayla Shields,Scientist research (maths),ESPAÑA,2017-11-14,2022-06-30,2023-09-17,100.0,Otros,Hombre,1984-09-10,daniel18@empresa.org,INDEFINIDO,,,,Salida,39.0,2103,6.0,MÁS DE 3 AÑOS,MAYOR DE 35 AÑOS,CONTRATO DE 30 A 40 HORAS
4,390045.0,501,MADRID,Jennifer Hill,Designer graphic,ESPAÑA,2017-09-29,2019-03-28,2019-03-28,95.0,Otros,Mujer,1997-05-17,,CONTRATO TEMPORAL,Lake Tracyhaven,John Jones,Kelsey Richardson,Salida,26.0,539,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
1,390046.0,501,MADRID,Patricia Knox,Theatre manager,ESPAÑA,2016-12-16,2019-10-10,2019-10-10,90.0,Otros,Mujer,1996-01-25,,CONTRATO TEMPORAL,Wesleyland,Todd Duarte,Catherine Walker MD,Salida,28.0,1014,3.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
67,390047.0,189,MADRID,Tara Lawson,Designer graphic,ESPAÑA,2017-10-16,2021-01-26,2023-09-17,100.0,Otros,Mujer,1992-03-26,danareyes@example.org,INDEFINIDO,New Jessicashire,John Jones,Kelsey Richardson,Salida,31.0,2131,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
148,390048.0,289,MADRID,Barbara Davis,Designer graphic,ESPAÑA,2018-04-05,2023-09-17,2023-09-17,90.0,Otros,Mujer,1992-10-27,alejandrofrederick@empresa.com,INDEFINIDO,New Carlaside,John Jones,Kelsey Richardson,Activo,31.0,1962,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390049.0,189,MADRID,Scott Flores,Social worker,ESPAÑA,2022-02-04,2023-08-16,2023-09-17,57.5,Despido del trabajador,Mujer,1998-10-21,simsamanda@example.com,INDEFINIDO,,,,Salida,25.0,583,2.0,DE 2 A 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 20 A 30 HORAS
93,390050.0,289,MADRID,Darren Santiago,Designer graphic,PORTUGAL,2017-10-25,2022-11-16,2023-09-17,90.0,Baja voluntaria del trabajador,Mujer,1992-03-18,thomassteven@example.org,INDEFINIDO,North Timothyfurt,Dominique Hernandez,Catherine Walker MD,Salida,31.0,2122,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
12,390051.0,189,MADRID,Sonya Lopez,Special effects artist,PORTUGAL,2018-05-30,2023-09-17,2023-09-17,100.0,Otros,Mujer,1996-06-14,frydarlene@example.org,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Activo,27.0,1907,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
202,390052.0,289,MADRID,Anne Keller,Designer graphic,ESPAÑA,2018-01-15,2020-01-17,2023-09-17,90.0,Despido del trabajador,Mujer,1994-01-21,rsims@empresa.org,INDEFINIDO,,,,Salida,30.0,2042,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
42,390053.0,189,MADRID,Brittany Gomez,Special effects artist,ESPAÑA,2016-11-03,2023-09-17,2023-09-17,100.0,Otros,Mujer,1989-06-11,meyermonica@example.org,INDEFINIDO,South Cameronton,Jessica Hobbs,Catherine Walker MD,Activo,34.0,2474,7.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
142,390054.0,189,MADRID,Heather Chandler,Special effects artist,ESPAÑA,2016-04-21,2020-01-15,2023-09-17,100.0,Otros,Mujer,1992-07-28,max44@empresa.com,INDEFINIDO,Lake Monica,Dominique Hernandez,Catherine Walker MD,Salida,31.0,2666,7.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
800,390055.0,189,CACERES,Casey Williams,Equities trader,ESPAÑA,2015-06-03,2020-11-20,2023-09-17,100.0,Otros,Hombre,1989-08-16,castillomarcus@empresa.com,INDEFINIDO,,,,Salida,34.0,2984,8.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
11,390056.0,189,MADRID,Michelle Winters,Designer graphic,ESPAÑA,2016-06-16,2023-09-17,2023-09-17,100.0,Otros,Mujer,1992-01-26,meganbrooks@example.org,INDEFINIDO,Henryport,John Jones,Kelsey Richardson,Activo,32.0,2611,7.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
6,390057.0,189,MADRID,Bonnie Austin,Designer graphic,ESPAÑA,2016-03-30,2023-09-17,2023-09-17,100.0,Otros,Mujer,1992-10-13,pattersonlisa@example.org,INDEFINIDO,Brownville,John Jones,Kelsey Richardson,Activo,31.0,2687,7.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
12,390058.0,189,MADRID,Matthew Briggs,Designer graphic,RUMANIA,2017-10-11,2022-03-18,2023-09-17,75.0,Baja voluntaria del trabajador,Mujer,1996-05-19,paulabrennan@example.net,INDEFINIDO,New Destinyberg,Todd Duarte,Catherine Walker MD,Salida,27.0,2136,6.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
178,390059.0,289,MADRID,Tiffany Martin,Designer graphic,ESPAÑA,2016-10-04,2023-05-04,2023-09-17,90.0,Despido del trabajador,Mujer,1994-11-22,staceyramos@empresa.net,INDEFINIDO,Savagefort,Jessica Hobbs,Catherine Walker MD,Salida,29.0,2503,7.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
11,390060.0,289,MADRID,Andres Snyder,Designer graphic,ESPAÑA,2019-04-09,2023-09-17,2023-09-17,90.0,Otros,Mujer,1994-11-16,james53@example.org,INDEFINIDO,Henryport,John Jones,Kelsey Richardson,Activo,29.0,1598,4.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
68,390061.0,502,MADRID,Julia Thompson,Designer graphic,ESPAÑA,2018-07-17,2019-01-16,2019-01-16,50.0,Otros,Mujer,1999-11-03,,CONTRATO TEMPORAL,New Scott,Dominique Hernandez,Catherine Walker MD,Salida,24.0,179,0.0,HASTA 3 MESES,MENOR DE 25 AÑOS,CONTRATO DE 15 A 20 HORAS
67,390063.0,289,MADRID,Katelyn Nguyen,Designer graphic,ESPAÑA,2017-10-27,2023-09-17,2023-09-17,75.0,Otros,Mujer,1991-07-25,belljoseph@example.net,INDEFINIDO,New Jessicashire,John Jones,Kelsey Richardson,Activo,32.0,2120,6.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
5,390064.0,502,MADRID,Michael Brown,Designer graphic,ESPAÑA,2018-07-03,2019-06-04,2019-07-02,90.0,Otros,Mujer,1998-10-22,,CONTRATO TEMPORAL,,,,Salida,25.0,359,1.0,DE 1 A 2 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
802,390065.0,189,MADRID,Roberta Perez,Horticulturist amenity,ESPAÑA,2018-06-07,2022-09-11,2023-09-17,100.0,Otros,Mujer,1990-05-22,bnguyen@empresa.org,INDEFINIDO,,,,Salida,33.0,1900,5.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
3,390066.0,289,MADRID,Jessica Knox,Designer graphic,VENEZUELA,2018-03-07,2022-03-16,2023-09-17,75.0,Baja voluntaria del trabajador,Mujer,1998-09-16,dberry@example.org,INDEFINIDO,Aaronfurt,John Jones,Kelsey Richardson,Salida,25.0,1990,5.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
6,390067.0,189,MADRID,Kathy Turner,Designer graphic,RUMANIA,2016-09-08,2019-06-06,2023-09-17,100.0,Otros,Mujer,1991-03-02,,INDEFINIDO,Brownville,John Jones,Kelsey Richardson,Salida,33.0,2529,7.0,MÁS DE 3 AÑOS,ENTRE 30 Y 35 AÑOS,CONTRATO DE 30 A 40 HORAS
204,390068.0,189,MADRID,Thomas Smith,Designer graphic,ESPAÑA,2016-12-02,2019-05-09,2023-09-17,100.0,Baja voluntaria del trabajador,Mujer,1995-09-27,traciehartman@empresa.org,INDEFINIDO,,,,Salida,28.0,2445,7.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
8,390069.0,189,MADRID,Chad Martinez,Designer graphic,ESPAÑA,2016-08-06,2023-09-17,2023-09-17,87.5,Otros,Mujer,1995-09-04,lewisnichole@example.net,INDEFINIDO,South Lisa,Todd Duarte,Catherine Walker MD,Activo,28.0,2561,7.0,MÁS DE 3 AÑOS,ENTRE 25 Y 30 AÑOS,CONTRATO DE 30 A 40 HORAS
